id,rate,votes,cuisine
41490,3.8,462,South Indian
215,3.1,509,South Indian
5154,,0,South Indian
2951,3.9,418,South Indian
3864,3.4,692,South Indian
904,3.8,571,South Indian
18260,3.0,530,South Indian
27892,3.9,420,South Indian
24014,3.6,24,Beverages
2567,3.6,23,Beverages
5239,,0,Beverages
4285,3.3,7,Beverages
21150,3.3,18,Beverages
9701,3.4,21,Beverages
961,3.9,135,Continental
1605,3.6,163,Kerala
3989,3.8,84,Kerala
5503,3.1,100,Continental
7509,3.6,30,South Indian
13867,4.4,4575,Thai
1530,4.1,130,Pizza
9933,3.8,273,Chinese
31805,4.1,100,Chinese
5143,2.6,51,Chinese
41578,4.5,785,Burmese
12177,4.1,473,Pizza
13937,4.3,606,North Indian
13583,4.2,240,Chinese
851,2.6,329,Chinese
42105,4.1,730,Italian
4193,4.2,1168,Italian
40173,4.1,673,Chinese
45970,3.9,523,American
13084,4.1,117,North Indian
23629,4.3,576,Pizza
40798,4.3,2283,Finger Food
5001,4.3,3485,Finger Food
762,4.7,544,Continental
41663,3.9,105,Momos
20112,3.4,9,Mughlai
371,4.1,520,Kebab
5910,4.4,76,Chinese
42836,,0,Desserts
14553,3.8,426,North Indian
987,4.7,10413,Mediterranean
3477,4.8,7023,Mediterranean
18245,4.3,4187,Burger
8807,3.7,91,Continental
24685,3.6,34,North Indian
2524,3.8,60,Chinese
9166,,0,South Indian
133,3.9,90,North Indian
9208,3.4,10,South Indian
19520,3.1,16,Chinese
7758,,0,Chinese
4543,4.4,223,Italian
4159,3.8,26,Fast Food
1702,3.0,29,Chinese
10278,3.2,4,Desserts
3288,3.5,9,Beverages
719,,0,Beverages
5394,3.2,18,Fast Food
1348,4.2,223,Wraps
6272,4.1,291,Momos
4578,2.9,50,Chinese
51299,3.4,17,Chinese
6085,,0,South Indian
21851,3.8,311,Chinese
40228,,0,Mughlai
13749,3.3,4,Chinese
28144,3.0,13,Pan Asian
14171,3.8,135,Italian
22237,4.1,399,Italian
22280,3.9,64,Beverages
4872,,0,Beverages
24124,3.8,63,Bakery
8016,3.9,205,Fast Food
5403,,0,Fast Food
4783,4.2,1031,Seafood
69,4.2,164,Continental
8936,,0,Fast Food
7472,,0,Sandwich
40794,4.4,383,Chinese
41698,3.5,11,Desserts
4729,3.6,16,Sandwich
2705,4.0,25,Beverages
6672,3.4,116,Chinese
4633,3.7,58,Arabian
20151,2.7,18,Arabian
20590,3.6,197,Andhra
1219,3.7,74,North Indian
46053,4.3,3077,European
7254,2.8,5,Salad
20776,,0,Salad
521,,0,Salad
7801,,0,Salad
1184,3.6,399,Continental
6294,3.8,20,Mexican
18416,4.1,1739,American
14705,4.6,3760,Vietnamese
22143,3.5,9,Chinese
3435,4.4,4099,North Indian
23692,4.3,223,Italian
21838,3.2,7,Arabian
3995,4.2,233,Tea
8619,4.0,24,Beverages
1037,,0,Chinese
6801,4.0,176,Sandwich
9830,,0,Continental
22267,3.4,10,Fast Food
13306,2.9,46,Sandwich
10479,3.1,15,Sandwich
6103,3.1,31,Sandwich
17932,3.5,138,Sandwich
650,2.6,64,Sandwich
43444,3.2,4,Sandwich
17613,,0,Sandwich
16387,3.8,34,Sandwich
7298,2.9,25,Sandwich
21697,,0,Sandwich
42478,4.8,3932,Asian
968,4.4,201,Asian
36369,3.6,70,Chinese
368,3.6,6,Biryani
1675,3.7,9,Biryani
8536,3.6,8,Biryani
17615,3.1,6,Biryani
39870,3.6,18,Biryani
23986,3.5,15,Biryani
9550,3.6,10,Biryani
20785,3.9,23,Biryani
48255,,0,Biryani
28453,3.7,13,Biryani
4099,3.6,10,Biryani
3026,3.6,11,Biryani
39070,3.8,30,Biryani
11543,3.7,6,Biryani
9810,4.1,54,South Indian
20972,,0,Chinese
38519,3.2,13,Seafood
21941,4.0,178,Italian
4332,4.1,765,Italian
1072,2.8,80,Chinese
4260,4.0,797,Continental
5255,3.1,16,North Indian
41551,,0,South Indian
3481,4.3,994,Continental
38988,4.3,854,North Indian
24168,4.6,7129,Burger
8544,3.5,29,Continental
13656,4.0,115,Chinese
5316,3.9,36,Burger
3925,3.8,57,Pizza
651,3.9,117,Beverages
17188,2.8,64,Andhra
505,3.4,4,Chinese
42529,,0,Continental
19881,2.8,20,Sandwich
25053,3.9,39,Bakery
41743,,0,Burger
5212,3.5,13,Lebanese
38975,4.2,358,Continental
40250,4.0,210,Momos
6176,,0,Chinese
6810,3.2,42,Fast Food
15634,2.9,94,Chinese
4674,4.4,218,Mangalorean
147,3.9,888,Chinese
51308,3.7,19,Mughlai
46405,4.2,53,Seafood
2818,3.8,25,Fast Food
22448,4.2,1196,Italian
23682,3.8,152,Burger
23658,4.0,1408,Pizza
42318,4.5,3953,Modern Indian
3660,,0,Italian
6259,,0,Italian
3892,,0,Coffee
24274,3.1,25,Italian
14988,3.7,34,South Indian
3196,4.1,229,Seafood
18287,4.4,542,North Indian
8503,4.3,622,Thai
21360,,0,Fast Food
42514,2.6,62,Andhra
21239,3.3,22,Bengali
4622,3.6,18,Desserts
3125,3.7,89,Chinese
41367,3.4,13,Continental
21276,3.2,15,South Indian
3955,4.3,220,Bakery
6301,,0,Healthy Food
7095,,0,Seafood
23630,4.5,578,Continental
4052,4.2,2924,Steak
1082,3.3,177,Continental
4321,4.2,2273,Mediterranean
8037,3.7,15,Continental
8523,3.9,158,Indonesian
40801,4.5,2745,Italian
13675,2.9,319,Kerala
4651,3.5,239,Biryani
40523,,0,Beverages
1084,2.7,43,South Indian
15026,3.6,11,Pizza
42077,4.2,563,Afghan
16818,4.8,1724,Beverages
1455,2.8,45,Salad
4602,2.9,32,Biryani
38972,4.2,371,Asian
3996,3.7,404,Chinese
2304,3.9,163,Chinese
51647,3.8,26,Chinese
41933,3.7,33,Hyderabadi
4637,4.1,1318,Mediterranean
809,4.2,1137,Mediterranean
3154,3.7,483,Chinese
5710,2.9,48,Momos
11119,4.5,2540,Chinese
51,3.7,23,North Indian
46168,3.8,43,Continental
5564,4.3,1585,Pizza
1619,4.3,1037,Beverages
14886,3.3,4,Mediterranean
3507,4.0,107,Salad
35324,4.1,94,Salad
21905,3.7,68,Biryani
1158,,0,Ice Cream
23468,3.7,100,Chinese
2775,3.7,66,Italian
11253,3.1,29,Chinese
1882,3.7,124,Chinese
7540,4.3,760,Japanese
16723,4.2,560,South Indian
41630,3.7,16,Chinese
42091,4.0,775,North Indian
3539,3.9,60,Street Food
4216,4.0,1913,Korean
5379,,0,Beverages
40259,3.7,51,Mughlai
11175,4.6,866,Asian
18646,,0,Chinese
79,3.7,133,Continental
3874,,0,North Indian
18389,4.0,726,North Indian
22632,3.9,77,Continental
1339,4.1,306,Mexican
127,3.0,62,North Indian
17617,4.0,167,Sandwich
5041,3.9,46,Burger
8673,4.0,1701,American
40138,4.2,1113,BBQ
8041,3.9,56,Fast Food
3040,4.1,270,Momos
40119,4.2,221,Momos
4774,3.4,7,Momos
328,3.8,584,Biryani
27973,3.8,584,Biryani
41342,,0,North Indian
26597,4.4,2075,Chinese
1343,3.6,16,Beverages
4907,4.2,1208,Salad
1241,4.1,60,Salad
6359,3.5,27,Chinese
48898,3.1,61,Chinese
39022,4.3,90,Desserts
13884,4.2,311,Desserts
24173,4.4,1227,Desserts
16870,,0,Desserts
8941,,0,Desserts
3632,3.3,294,South Indian
4016,3.8,69,Biryani
30278,3.8,71,Biryani
22268,3.6,8,Beverages
5120,,0,North Indian
42856,,0,North Indian
12153,3.9,234,Continental
15211,3.6,179,Mughlai
1333,,0,Continental
2490,4.3,245,Continental
4311,4.0,957,Momos
8545,2.9,31,Chinese
16725,3.8,137,Asian
1740,3.7,69,Chinese
11691,4.1,1235,North Indian
139,3.6,39,Beverages
5105,4.4,3667,Asian
17993,,0,American
790,4.2,882,South Indian
5615,,0,Chinese
18275,4.2,2901,North Indian
18271,4.4,2993,North Indian
3438,4.4,2182,Continental
3871,3.8,54,Chinese
18225,4.7,14956,Pizza
9861,,0,Fast Food
4963,3.5,283,Oriya
42976,,0,Chinese
6166,3.5,13,Fast Food
38963,4.3,1099,Mediterranean
40834,4.3,654,Mediterranean
6194,,0,Fast Food
43016,3.8,79,Seafood
19813,2.8,31,Chinese
115,3.8,74,North Indian
14092,4.4,189,Continental
8620,4.2,618,Continental
6263,4.4,100,Beverages
46324,3.6,18,North Indian
5778,3.6,33,Chinese
9981,4.2,70,Sandwich
13767,4.6,1308,Burger
8669,4.5,3568,Burger
1242,4.7,14654,Burger
22405,4.5,1181,Burger
45948,4.7,3912,Burger
1790,3.0,58,North Indian
3804,3.1,19,Chinese
1438,4.2,450,Fast Food
16796,3.8,721,Kebab
22035,3.8,139,Continental
932,4.1,163,Street Food
3141,4.1,454,American
6345,3.4,5,Chinese
260,3.6,9,Chinese
10268,3.3,5,Chinese
8080,3.6,17,Continental
18448,3.5,10,Biryani
42945,3.2,13,Biryani
14598,3.3,12,Biryani
24913,3.1,14,Biryani
4906,3.4,9,Biryani
4092,3.5,5,Biryani
21061,3.6,13,Biryani
41747,3.3,13,Biryani
3296,3.2,9,Biryani
44353,3.2,10,Biryani
36200,3.2,10,Biryani
3771,4.0,77,Chinese
8886,3.8,170,South Indian
9515,,0,Chinese
39913,3.6,12,Chinese
17936,2.6,140,Chinese
44034,3.8,35,Chinese
41906,3.0,44,South Indian
1551,3.8,74,Chinese
13009,2.8,64,Chinese
554,2.9,199,Chinese
3997,3.7,37,Chinese
8929,3.7,446,Chinese
7684,,0,Chinese
3630,3.8,240,Chinese
884,3.9,57,Chinese
39118,3.8,40,North Indian
1398,4.2,60,Chinese
4188,3.6,14,Chinese
46012,3.7,15,Chinese
46271,3.2,7,Chinese
5850,,0,North Indian
3380,2.9,42,Chinese
49036,3.3,6,Chinese
3051,3.3,13,Chinese
12574,3.6,16,Chinese
679,3.8,58,North Indian
43583,4.1,97,South Indian
525,,0,North Indian
1131,2.9,177,Biryani
41730,3.8,111,Chinese
4483,3.9,134,Chinese
46145,3.9,149,Chinese
6199,,0,Chinese
2814,,0,Chinese
16038,3.7,23,Beverages
40524,,0,Healthy Food
6949,2.8,12,Fast Food
6322,3.3,5,Fast Food
6671,4.0,76,Street Food
14827,3.0,64,Fast Food
5158,3.7,66,Chinese
7451,3.9,119,Chinese
392,3.8,39,North Indian
4610,3.8,55,Chinese
754,3.9,40,South Indian
1861,3.8,339,Chinese
2255,4.0,166,Chinese
3643,3.9,24,Chinese
803,3.0,25,Chinese
3077,,0,Mughlai
4258,3.9,112,Beverages
40085,3.5,45,Biryani
2741,3.9,462,Continental
44226,3.9,464,Continental
36277,3.9,464,Continental
29212,3.6,23,Continental
13544,4.1,840,Continental
17311,3.3,10,Street Food
1175,3.5,9,South Indian
9123,,0,Seafood
43255,2.4,63,Salad
8440,3.6,23,Italian
49082,3.6,14,Chinese
3496,4.2,175,Momos
42281,2.9,21,Continental
2355,,0,South Indian
1405,3.9,124,Asian
19991,3.3,9,Chinese
4343,4.1,481,Biryani
369,,0,Chinese
41780,2.3,178,South Indian
11779,4.6,766,North Indian
7462,4.6,2726,Italian
18230,4.2,6907,Chinese
7473,,0,Chinese
24,3.1,6,Chinese
2292,,0,Chinese
45217,3.8,86,Chinese
7170,2.3,291,Chinese
44789,2.5,301,Chinese
16734,3.0,317,Chinese
2900,3.8,265,Chinese
12623,3.0,53,Chinese
31229,2.8,289,Chinese
6501,2.8,29,Chinese
8955,3.7,532,Chinese
15427,3.7,58,Chinese
48324,3.8,36,Chinese
9906,,0,Chinese
175,2.8,5,Continental
9780,,0,Asian
48930,,0,South Indian
8189,3.6,40,Chinese
453,3.3,62,Chinese
5182,4.2,1617,Desserts
51212,4.6,142,Desserts
29430,3.4,6,Rolls
22219,2.9,54,Rolls
4474,3.2,4,Desserts
11397,4.1,523,Momos
40608,4.0,69,Mangalorean
38617,3.7,20,Chinese
3972,3.4,63,Andhra
939,3.6,15,Chinese
4485,,0,Chinese
39879,3.8,36,South Indian
8606,3.2,22,Chinese
1329,3.4,10,South Indian
3484,3.9,1225,Gujarati
1029,4.1,2456,North Indian
13347,,0,Kerala
2948,,0,Chinese
434,3.0,46,Andhra
17353,3.5,338,Kerala
5177,3.4,11,Juices
6236,3.7,55,Juices
4025,3.7,46,Desserts
606,3.8,280,Andhra
19876,4.1,360,Italian
2039,4.2,2115,Continental
4542,3.9,205,Continental
13348,,0,Chinese
5284,3.3,57,Street Food
43407,3.7,132,Oriya
6796,3.0,33,North Indian
6867,,0,Chinese
1383,4.1,172,Healthy Food
23431,3.7,21,Beverages
876,3.7,294,Middle Eastern
43378,3.3,72,Chinese
560,,0,Chinese
15584,3.6,13,South Indian
7441,3.8,115,Biryani
303,,0,Chinese
4782,4.0,36,Bakery
18055,3.9,24,Ice Cream
5935,4.3,676,Beverages
1505,3.9,70,Ice Cream
1403,4.0,41,Desserts
3528,4.0,85,Desserts
35329,3.9,87,American
35600,3.9,87,American
732,3.7,97,Chinese
1793,3.4,83,Rolls
17462,3.0,10,Chinese
287,4.2,354,Indonesian
22467,4.0,662,South Indian
5532,3.8,14,Momos
2699,4.0,108,Beverages
3784,4.0,1014,Continental
38437,4.1,493,Chinese
48025,,0,Chinese
8504,3.9,53,North Indian
48134,3.7,113,Continental
48759,3.4,8,Chinese
6337,3.6,38,Fast Food
4984,4.1,1774,European
4365,3.9,231,Wraps
10586,3.3,11,Fast Food
21973,3.1,22,Fast Food
3519,3.9,45,Chinese
24308,,0,Fast Food
9353,3.8,177,Chinese
42115,3.7,96,North Indian
14888,4.2,258,North Indian
22977,4.2,74,BBQ
40106,4.1,2773,Chinese
26787,4.5,42,North Indian
28,4.0,308,Asian
7909,3.3,4,Continental
40525,3.3,10,Seafood
914,4.6,5892,Salad
46015,3.9,163,Momos
1683,4.3,1587,Chinese
22546,4.1,223,Thai
4355,4.1,461,Italian
21962,3.4,6,Biryani
39367,3.5,14,Beverages
49100,3.3,8,Continental
1494,2.7,85,Fast Food
128,3.7,180,Fast Food
39875,3.4,47,Biryani
11924,4.1,1053,Steak
6747,2.5,433,North Indian
3992,2.6,208,North Indian
8566,2.3,116,North Indian
24215,3.6,38,Desserts
2839,3.6,20,Desserts
10659,2.8,34,Desserts
5839,,0,Desserts
4316,3.5,17,Desserts
20113,3.5,15,Desserts
9191,3.4,5,Kebab
7880,3.8,46,Rolls
2188,,0,Mangalorean
5587,3.7,40,Fast Food
46224,3.2,18,Momos
7440,,0,North Indian
8938,,0,Chinese
988,4.4,1533,Asian
3198,4.3,148,Kebab
3501,4.0,942,North Indian
18482,3.6,1111,North Indian
42654,3.8,53,Chinese
20471,4.0,427,Continental
13673,4.0,162,Momos
13897,4.6,2339,Cantonese
5909,3.7,22,Ice Cream
2608,,0,Chinese
23018,3.6,104,Cafe
8629,3.6,7,Cafe
13986,4.0,339,Cafe
1268,4.4,939,Continental
24246,4.4,950,Continental
18565,4.7,231,Chinese
4340,4.1,99,Fast Food
31691,3.4,7,Mediterranean
46159,3.4,9,Desserts
41695,,0,Desserts
46297,,0,Bihari
8012,,0,Sandwich
39392,3.0,24,Chinese
40511,,0,Chinese
415,3.2,4,Fast Food
2788,3.6,44,Fast Food
6639,,0,Chinese
1935,3.2,4,Chinese
4225,3.0,111,Chinese
905,3.6,19,Beverages
48548,3.3,59,Chinese
95,3.5,8,Biryani
6998,2.4,96,Thai
14472,4.2,2015,Chinese
3820,4.1,1538,Chinese
1189,,0,Sandwich
3946,3.9,255,Lebanese
18126,,0,Biryani
9536,2.9,84,Chinese
22419,4.4,347,Mughlai
25120,4.3,53,Mughlai
859,4.0,31,Chinese
14195,,0,North Indian
5963,,0,Desserts
2384,4.4,351,Pizza
7906,4.4,788,Pizza
19575,3.7,34,Street Food
41616,3.6,9,Fast Food
5516,3.1,320,Biryani
10152,2.8,178,Biryani
3050,3.8,214,Biryani
4484,2.6,155,Biryani
19678,3.6,89,Biryani
40965,,0,Chinese
20427,4.1,245,Chinese
6954,3.7,32,Chinese
6599,2.6,170,Japanese
21705,,0,Beverages
16729,3.6,62,Mediterranean
2622,3.8,91,Chinese
3561,4.3,894,Continental
41920,3.7,33,Biryani
23011,3.9,191,Chinese
18721,2.7,135,North Indian
4577,,0,Chinese
40486,3.4,37,North Indian
2615,3.2,49,Burger
18247,4.6,2785,North Indian
2630,4.1,218,Biryani
22088,3.5,24,Beverages
6961,4.3,597,Malaysian
42732,3.1,11,Italian
22576,3.7,209,North Indian
13707,4.0,419,South Indian
4521,4.0,933,Salad
38977,4.0,344,Chinese
119,3.1,13,Italian
2928,3.6,16,Cafe
36468,3.5,58,South Indian
970,4.4,1149,BBQ
42482,4.5,1909,BBQ
1481,3.0,17,Chinese
22574,3.7,399,Chinese
135,3.0,23,South Indian
41655,3.9,210,Fast Food
22469,3.6,519,Fast Food
2906,3.9,169,Fast Food
4795,3.7,16,South Indian
11426,,0,Chinese
40629,,0,Chinese
3177,,0,Chinese
4077,,0,Chinese
9949,,0,Chinese
43840,3.4,32,Kebab
1263,4.4,2859,Sandwich
4676,3.3,6,Fast Food
5495,3.6,25,Chinese
41828,3.5,46,North Indian
4037,3.0,566,Street Food
4404,4.1,51,Street Food
24677,2.7,194,Street Food
1194,3.8,155,Street Food
8350,2.7,425,Street Food
9268,3.8,685,Street Food
41701,3.5,78,Street Food
31626,2.7,249,Street Food
7351,3.6,42,Street Food
26200,3.8,98,North Indian
22580,3.6,244,Street Food
42111,2.7,82,Street Food
46125,3.0,50,Street Food
21347,3.1,352,Street Food
17853,3.7,32,Street Food
11208,2.8,484,Street Food
28426,4.1,41,Street Food
16222,2.9,22,Street Food
40914,2.5,544,Street Food
956,3.6,213,Street Food
48397,2.9,96,Street Food
17497,2.8,210,Street Food
1661,3.3,5,Biryani
1997,3.8,120,Chinese
14595,3.2,574,Seafood
951,4.9,6375,BBQ
3480,4.7,881,BBQ
16682,4.8,2882,BBQ
22400,4.6,1502,BBQ
42493,4.8,12121,BBQ
22064,3.8,164,Chinese
3002,3.5,735,North Indian
3803,3.3,455,Chinese
39888,3.7,173,Chinese
461,,0,Street Food
22503,4.2,783,Salad
2921,,0,Fast Food
46030,4.0,336,Biryani
21897,3.7,90,Chinese
4163,3.9,370,North Indian
6733,3.8,22,Rolls
48184,3.9,185,Rolls
48249,3.2,4,Chinese
3095,3.6,113,Biryani
3151,3.9,169,Chinese
4113,3.6,208,Chinese
18193,3.6,118,Chinese
8593,3.6,133,Chinese
20787,,0,Chinese
39829,3.9,52,Chinese
11226,3.9,682,Seafood
897,3.4,22,Kerala
4932,,0,Rolls
3738,3.9,255,Chinese
8662,4.4,568,Mughlai
2792,4.4,98,Mughlai
1006,,0,Beverages
22614,3.8,140,Burger
17801,3.8,107,Seafood
1287,,0,Seafood
19576,3.0,148,Biryani
4619,3.8,256,Seafood
4344,3.0,4,Seafood
23467,3.7,64,Fast Food
16841,4.1,701,Italian
22554,4.0,241,Italian
1792,3.1,4,Andhra
24998,4.0,469,Biryani
43382,3.7,19,Beverages
19787,3.8,241,Biryani
19720,3.7,106,Biryani
2067,4.1,666,Chinese
5728,,0,South Indian
46139,3.4,9,Chinese
24451,,0,Andhra
41759,3.9,317,Seafood
21957,3.9,121,Chinese
42489,4.4,730,BBQ
4976,4.1,841,Chinese
4540,4.2,854,Chinese
21033,3.9,236,Andhra
41728,3.6,89,Rolls
23000,3.9,358,Rolls
42384,3.3,4,Fast Food
5526,2.9,90,Biryani
18229,4.1,177,Italian
8243,4.0,127,South Indian
22595,3.7,83,Seafood
40271,3.7,26,Juices
7592,,0,Seafood
9222,,0,Seafood
19421,,0,Seafood
224,,0,Seafood
40473,,0,Seafood
7539,4.1,237,Burmese
4008,3.0,16,Asian
1027,4.9,2178,Momos
6869,2.8,80,North Indian
46317,3.7,91,Chinese
1098,3.6,116,Italian
48367,3.4,10,Chinese
2112,4.3,734,Street Food
4509,2.8,95,Arabian
36317,4.2,176,Beverages
35198,4.3,429,Japanese
46177,3.9,123,Pizza
41719,3.5,107,Finger Food
11780,4.6,634,Chinese
9225,,0,Beverages
19266,,0,Beverages
5595,,0,North Indian
41791,3.8,86,Charcoal Chicken
3853,4.0,903,Hyderabadi
1323,2.8,48,Juices
4755,4.2,532,Asian
598,,0,North Indian
2821,4.0,44,Burger
709,3.6,20,Chinese
16059,3.6,18,Kerala
18127,,0,Fast Food
5452,,0,Arabian
14175,4.1,209,North Indian
3482,4.3,1303,Andhra
1020,3.4,173,South Indian
4440,3.7,65,Chinese
3683,3.8,188,Chinese
13422,3.7,83,Chinese
8444,4.4,1065,BBQ
48116,4.5,1282,BBQ
40793,4.4,2131,BBQ
22404,4.2,1132,BBQ
16722,3.8,32,BBQ
13538,4.7,7152,BBQ
1025,4.7,3852,BBQ
7896,4.7,3614,BBQ
787,4.3,1147,BBQ
42494,4.3,1074,BBQ
18320,4.2,2445,Italian
18650,4.3,176,Beverages
22310,4.3,496,Desserts
42914,3.8,345,Chinese
4461,4.0,869,Fast Food
19513,3.1,20,Biryani
3684,3.8,419,Chinese
5359,3.1,140,Chinese
17354,,0,Rolls
21129,2.7,53,Rolls
907,4.0,415,Asian
2641,3.8,52,Asian
19332,3.4,6,Hot dogs
10660,4.3,392,Coffee
51189,3.8,179,Pizza
1787,3.8,55,Momos
6382,3.0,38,Street Food
8709,4.3,521,Sandwich
572,4.1,201,Street Food
9784,3.2,6,Kerala
4918,4.1,125,Pizza
22232,3.5,12,Kerala
8111,,0,Desserts
39787,4.1,868,North Indian
21118,4.1,859,North Indian
43233,3.2,426,Rolls
18708,3.9,854,Bengali
23319,2.3,119,North Indian
41434,2.5,81,North Indian
5153,2.3,131,North Indian
42684,2.0,259,North Indian
18983,3.8,35,North Indian
5735,3.6,21,Beverages
5494,3.7,20,Mughlai
29346,,0,Desserts
87,,0,Chinese
20619,3.4,7,Biryani
912,4.7,6876,Chinese
11111,,0,European
14,3.2,4,Burger
48220,4.0,555,Chinese
29268,3.2,4,Fast Food
13537,4.7,9021,Mediterranean
6984,4.5,678,Thai
3590,,0,Cafe
4677,4.1,292,Fast Food
4246,,0,Kebab
25081,3.7,600,Beverages
23294,3.8,200,Beverages
46058,3.8,258,Chinese
46046,3.0,30,South Indian
137,3.5,18,South Indian
41617,3.3,210,Chettinad
4122,3.9,667,Seafood
903,3.9,678,Seafood
18767,3.9,1618,Seafood
40267,3.9,393,Seafood
43533,3.8,1819,Seafood
47076,3.7,22,Seafood
5198,3.4,301,Andhra
42678,3.7,32,Andhra
2098,,0,North Indian
17100,3.7,751,Andhra
41956,,0,Biryani
4596,3.5,11,North Indian
4151,3.8,70,Biryani
20587,3.5,86,Mughlai
267,4.0,618,Andhra
1761,,0,Andhra
2638,3.9,158,Continental
3473,3.0,120,Asian
4201,4.1,1845,Burger
1340,4.1,400,Steak
17066,4.4,150,Beverages
40254,3.9,119,Gujarati
18842,3.9,1214,Steak
16859,4.5,733,French
4987,4.3,950,Burger
29419,3.3,7,Seafood
18563,,0,Mediterranean
3614,3.9,146,Beverages
990,4.2,1721,North Indian
5553,3.7,20,Sandwich
18447,4.0,1623,Italian
16034,4.3,700,Pizza
2968,3.7,22,Rolls
9109,,0,Pizza
3017,3.7,50,Burger
18167,4.7,5746,Steak
2092,4.1,970,American
3843,3.6,10,Sandwich
45979,3.3,7,Sandwich
22403,4.4,2329,Pizza
3970,2.7,48,Street Food
4812,4.0,387,Italian
23115,3.7,20,Street Food
4212,4.2,1142,Korean
21232,4.1,237,Pizza
5078,4.4,3870,Chinese
411,3.5,23,Andhra
2115,4.0,191,Street Food
5811,3.7,98,Beverages
18273,4.3,879,Finger Food
989,4.5,3125,Thai
16702,4.0,345,Mediterranean
11740,3.9,144,Pizza
24294,4.1,2450,Desserts
39353,3.7,29,Momos
1869,3.0,213,Biryani
25503,,0,Sandwich
1410,3.4,7,Cafe
41582,4.0,605,Pizza
13783,,0,Italian
5457,4.2,1347,Salad
4056,4.9,16345,South Indian
22422,4.2,1989,Asian
8738,4.1,114,Wraps
29133,4.1,115,Wraps
36029,4.1,117,Wraps
118,4.1,216,Desserts
5314,4.2,500,Salad
22399,4.2,559,Burger
2704,4.3,2671,Burger
11061,4.0,144,Beverages
866,4.1,102,Fast Food
1301,4.2,869,Italian
836,4.1,354,North Indian
2757,3.6,95,Fast Food
2717,4.2,164,Pizza
48136,3.7,239,Beverages
13624,4.3,1651,German
1160,3.8,186,Italian
2625,3.8,23,Fast Food
4998,3.6,484,Chinese
8682,4.1,563,Continental
3557,3.8,114,Italian
16861,4.2,500,Cafe
1462,3.7,132,Beverages
22884,3.3,5,Juices
18852,3.7,39,Mexican
19166,3.4,90,Street Food
1464,3.3,14,Bakery
3952,4.0,719,Salad
3558,4.0,341,Salad
4914,4.1,3001,Salad
16868,3.4,54,Salad
14138,3.5,11,Continental
6580,4.0,201,Burger
18512,4.3,559,Desserts
3567,4.1,719,Italian
41510,3.9,171,Chinese
3761,3.6,76,Chinese
4835,,0,Chinese
14046,4.6,1423,European
2599,4.3,153,South Indian
41691,3.5,12,Chinese
6960,4.2,170,Biryani
5646,4.1,600,Desserts
2057,,0,Arabian
103,3.9,133,Chinese
2562,3.8,49,Continental
433,3.8,412,Chinese
10100,,0,Rolls
10193,3.9,46,North Indian
16986,3.7,38,Chinese
13845,4.4,105,Fast Food
35601,3.9,272,Sandwich
4142,3.5,18,Fast Food
14414,3.4,257,Chinese
41820,3.9,81,Chinese
4400,4.0,55,North Indian
4065,4.0,105,Kebab
17860,4.2,334,Beverages
4751,4.4,2239,Italian
7400,4.1,952,Beverages
23744,,0,North Indian
24473,2.9,36,Burger
39808,3.8,124,Italian
573,3.8,101,Burger
3408,3.9,204,Italian
3510,3.6,136,Burger
16955,3.5,32,Italian
19802,3.3,4,Mangalorean
6028,3.8,37,North Indian
25059,3.3,14,North Indian
21279,,0,North Indian
14637,3.5,15,North Indian
4456,3.7,25,Chinese
1842,3.5,88,Biryani
4060,4.5,1365,BBQ
39989,4.6,4955,BBQ
41524,4.8,6433,BBQ
1187,,0,Fast Food
13628,4.4,79,Korean
19381,,0,Sandwich
28961,4.1,445,Beverages
16567,4.0,279,Momos
41567,3.8,284,Biryani
3769,4.0,209,Chinese
14604,3.9,747,North Indian
11568,4.0,313,Vietnamese
2671,3.9,519,Vietnamese
3811,3.9,194,Vietnamese
4428,4.0,536,Vietnamese
25200,3.3,145,Vietnamese
41812,4.0,537,Vietnamese
22520,4.0,702,Vietnamese
11713,4.0,360,Vietnamese
42271,3.9,134,Vietnamese
4569,2.9,29,Thai
11219,2.8,94,Vietnamese
41834,4.1,444,Seafood
4006,4.3,7546,Finger Food
8082,4.0,280,North Indian
11794,4.3,331,Beverages
13677,4.2,589,Continental
16765,3.8,118,Asian
3300,,0,Rolls
12295,,0,Chinese
14822,3.3,59,Biryani
48262,3.5,15,Seafood
3488,4.1,198,Mangalorean
7058,4.1,466,Seafood
38990,3.7,56,Continental
4412,4.3,63,Mangalorean
9355,3.4,97,Seafood
14334,3.9,680,Seafood
22988,4.3,191,Jewish
42530,3.7,23,Fast Food
5818,,0,North Indian
14721,4.2,176,Steak
3266,4.3,1434,American
4825,3.8,30,South Indian
2365,3.6,42,Italian
3898,3.3,10,South Indian
22549,3.9,293,Chettinad
198,4.2,237,Continental
7075,3.6,19,Momos
5387,4.3,2563,Chinese
11954,3.6,41,Asian
14035,4.0,97,Steak
14087,3.0,59,Fast Food
5062,4.1,587,Chinese
8452,4.3,678,Thai
3333,,0,Chinese
13765,3.9,48,Beverages
4111,3.7,59,Chinese
6751,,0,Chinese
38552,3.4,11,Italian
68,4.0,507,Beverages
6133,3.5,9,Mangalorean
4486,4.0,44,Fast Food
1475,3.0,82,Street Food
3629,3.6,16,Chinese
10128,3.1,325,Street Food
19476,3.8,384,Biryani
4178,3.6,6,Kebab
20019,3.5,178,Kebab
